RegionID,RegionName,State,City,Metro,2022-10-31,bedrooms,Region,State Name
154868,Liberty Heights,MA,Springfield,"Springfield, MA",267124.0,5,Northeast,Massachusetts
155325,Pawtucketville,MA,Lowell,"Boston-Cambridge-Newton, MA-NH",520210.0,5,Northeast,Massachusetts
15856,Mission Hill,MA,Boston,"Boston-Cambridge-Newton, MA-NH",1265312.0,5,Northeast,Massachusetts
155158,North Cambridge,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",1877176.0,5,Northeast,Massachusetts
28656,Hyannis,MA,Barnstable,"Barnstable Town, MA",765240.0,5,Northeast,Massachusetts
51820,East Weymouth,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",728232.0,5,Northeast,Massachusetts
270954,Union Square,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",1341695.0,5,Northeast,Massachusetts
623418,Central Weymouth,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",736171.0,5,Northeast,Massachusetts
273116,Cambridgeport,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",2095902.0,5,Northeast,Massachusetts
274518,Mid-Cambridge,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",2591788.0,5,Northeast,Massachusetts
34882,Winter Hill,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",1080228.0,5,Northeast,Massachusetts
22911,West Newton,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2708908.0,5,Northeast,Massachusetts
274652,Peabody,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",3324587.0,5,Northeast,Massachusetts
269755,West End,MA,Malden,"Boston-Cambridge-Newton, MA-NH",870354.0,5,Northeast,Massachusetts
762369,Lower Highlands,MA,Lowell,"Boston-Cambridge-Newton, MA-NH",471617.0,5,Northeast,Massachusetts
36045,Nonantum,MA,Newton,"Boston-Cambridge-Newton, MA-NH",1335074.0,5,Northeast,Massachusetts
154007,Belvidere,MA,Lowell,"Boston-Cambridge-Newton, MA-NH",718684.0,5,Northeast,Massachusetts
154418,East Forest Park,MA,Springfield,"Springfield, MA",317110.0,5,Northeast,Massachusetts
30812,Centerville,MA,Barnstable,"Barnstable Town, MA",1424462.0,5,Northeast,Massachusetts
763858,Newton Centre,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2215327.0,5,Northeast,Massachusetts
153989,Beacon Hill,MA,Boston,"Boston-Cambridge-Newton, MA-NH",5751317.0,5,Northeast,Massachusetts
56529,Whitinsville,MA,Northbridge,"Worcester, MA-CT",533223.0,5,Northeast,Massachusetts
154560,Forestdale,MA,Malden,"Boston-Cambridge-Newton, MA-NH",735112.0,5,Northeast,Massachusetts
13010,North Chelmsford,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH",697814.0,5,Northeast,Massachusetts
275956,West Cambridge,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",4923391.0,5,Northeast,Massachusetts
54490,South Yarmouth,MA,Yarmouth,"Barnstable Town, MA",1164406.0,5,Northeast,Massachusetts
57314,West Yarmouth,MA,Yarmouth,"Barnstable Town, MA",1317792.0,5,Northeast,Massachusetts
209170,Chestnut Hill,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",3334928.0,5,Northeast,Massachusetts
41945,Auburndale,MA,Newton,"Boston-Cambridge-Newton, MA-NH",1867070.0,5,Northeast,Massachusetts
155397,Pondville,MA,Plymouth,"Boston-Cambridge-Newton, MA-NH",750769.0,5,Northeast,Massachusetts
155852,Upper Hill,MA,Springfield,"Springfield, MA",263832.0,5,Northeast,Massachusetts
37857,Chestnut Hill,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2844696.0,5,Northeast,Massachusetts
12980,Newton Upper Falls,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2019145.0,5,Northeast,Massachusetts
257300,Oak Hill,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2458730.0,5,Northeast,Massachusetts
764270,East Side,MA,Melrose,"Boston-Cambridge-Newton, MA-NH",1157091.0,5,Northeast,Massachusetts
762835,West Side,MA,Wakefield,"Boston-Cambridge-Newton, MA-NH",938206.0,5,Northeast,Massachusetts
762642,Davis Square,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",1619058.0,5,Northeast,Massachusetts
33114,Newtonville,MA,Newton,"Boston-Cambridge-Newton, MA-NH",1980390.0,5,Northeast,Massachusetts
155261,Oakdale,MA,Dedham,"Boston-Cambridge-Newton, MA-NH",1007587.0,5,Northeast,Massachusetts
29034,Marstons Mills,MA,Barnstable,"Barnstable Town, MA",1278510.0,5,Northeast,Massachusetts
55277,Yarmouth Port,MA,Yarmouth,"Barnstable Town, MA",1067541.0,5,Northeast,Massachusetts
763931,Highlands,MA,Fall River,"Providence-Warwick, RI-MA",565240.0,5,Northeast,Massachusetts
46747,Newton Highlands,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2096265.0,5,Northeast,Massachusetts
276445,McKnight,MA,Springfield,"Springfield, MA",259322.0,5,Northeast,Massachusetts
272727,Aggasiz - Harvard North,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",3761434.0,5,Northeast,Massachusetts
33139,North Amherst,MA,Amherst,"Springfield, MA",652476.0,5,Northeast,Massachusetts
155054,Montrose,MA,Wakefield,"Boston-Cambridge-Newton, MA-NH",897943.0,5,Northeast,Massachusetts
154655,Greenwood,MA,Wakefield,"Boston-Cambridge-Newton, MA-NH",837141.0,5,Northeast,Massachusetts
31341,East Walpole,MA,Walpole,"Boston-Cambridge-Newton, MA-NH",1039868.0,5,Northeast,Massachusetts
762763,Ferryway,MA,Malden,"Boston-Cambridge-Newton, MA-NH",732048.0,5,Northeast,Massachusetts
43269,South Amherst,MA,Amherst,"Springfield, MA",601535.0,5,Northeast,Massachusetts
762191,Aspinwall Hill,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",2875928.0,5,Northeast,Massachusetts
155127,Newton Corner,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2306060.0,5,Northeast,Massachusetts
7726,Waban,MA,Newton,"Boston-Cambridge-Newton, MA-NH",2474689.0,5,Northeast,Massachusetts
154996,Melrose Highlands,MA,Melrose,"Boston-Cambridge-Newton, MA-NH",1012955.0,5,Northeast,Massachusetts
762190,Corey Hill,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",2828245.0,5,Northeast,Massachusetts
4347,Dennis Port,MA,Dennis,"Barnstable Town, MA",895090.0,5,Northeast,Massachusetts
156129,Wyoming,MA,Melrose,"Boston-Cambridge-Newton, MA-NH",939846.0,5,Northeast,Massachusetts
763216,Pine Hills,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH",831073.0,5,Northeast,Massachusetts
19997,Pocasset,MA,Bourne,"Barnstable Town, MA",1819089.0,5,Northeast,Massachusetts
33271,Osterville,MA,Barnstable,"Barnstable Town, MA",3849674.0,5,Northeast,Massachusetts
10967,Cotuit,MA,Barnstable,"Barnstable Town, MA",2333359.0,5,Northeast,Massachusetts
50336,Sagamore Beach,MA,Bourne,"Barnstable Town, MA",1013526.0,5,Northeast,Massachusetts
763217,Hitchingpost,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH",771891.0,5,Northeast,Massachusetts
260808,Dexter,MA,Dedham,"Boston-Cambridge-Newton, MA-NH",1923112.0,5,Northeast,Massachusetts
17863,East Dennis,MA,Dennis,"Barnstable Town, MA",1838940.0,5,Northeast,Massachusetts
762192,Fisher Hill,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",3523951.0,5,Northeast,Massachusetts
155167,North Dennis,MA,Dennis,"Barnstable Town, MA",1900374.0,5,Northeast,Massachusetts
411883,Lawrence,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",2877928.0,5,Northeast,Massachusetts
22882,West Dennis,MA,Dennis,"Barnstable Town, MA",1256282.0,5,Northeast,Massachusetts
153970,Barnstable,MA,Barnstable,"Barnstable Town, MA",1539039.0,5,Northeast,Massachusetts
762187,High Street Hill,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",3066362.0,5,Northeast,Massachusetts
6219,North Chatham,MA,Chatham,"Barnstable Town, MA",3521808.0,5,Northeast,Massachusetts
25227,Hyannis Port,MA,Barnstable,"Barnstable Town, MA",2909967.0,5,Northeast,Massachusetts
269589,Lake View,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",210026.0,1,Midwest,Illinois
269592,Logan Square,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",245452.0,1,Midwest,Illinois
403169,West Rogers Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",120363.0,1,Midwest,Illinois
269609,Uptown,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",157092.0,1,Midwest,Illinois
269605,Rogers Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",135516.0,1,Midwest,Illinois
269587,Irving Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",157684.0,1,Midwest,Illinois
275083,Portage Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",142834.0,1,Midwest,Illinois
269566,Albany Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",137703.0,1,Midwest,Illinois
269588,Jefferson Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",143660.0,1,Midwest,Illinois
269607,South Loop,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",260107.0,1,Midwest,Illinois
273035,Bridgeport,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",207920.0,1,Midwest,Illinois
269608,South Shore,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",90182.0,1,Midwest,Illinois
269578,Edgewater,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",160350.0,1,Midwest,Illinois
269585,Humboldt Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",231817.0,1,Midwest,Illinois
403146,Back of the Yards,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",176834.0,1,Midwest,Illinois
403145,Bronzeville,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",143972.0,1,Midwest,Illinois
269590,Lincoln Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",232777.0,1,Midwest,Illinois
269586,Hyde Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",139354.0,1,Midwest,Illinois
269615,West Town,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",334488.0,1,Midwest,Illinois
269597,Near North,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",283752.0,1,Midwest,Illinois
403299,Streeterville,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",279846.0,1,Midwest,Illinois
33597,Ravenswood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",224188.0,1,Midwest,Illinois
137603,Bucktown,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",328044.0,1,Midwest,Illinois
269600,North Center,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",279050.0,1,Midwest,Illinois
269573,Avondale,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",283654.0,1,Midwest,Illinois
137841,Clearing,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",111740.0,1,Midwest,Illinois
403141,University Village - Little Italy,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",239551.0,1,Midwest,Illinois
269603,O'Hare,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",126013.0,1,Midwest,Illinois
269599,Near West Side,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",319217.0,1,Midwest,Illinois
403303,Gold Coast,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",222061.0,1,Midwest,Illinois
269593,The Loop,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",265196.0,1,Midwest,Illinois
764218,West Bluff,IL,Peoria,"Peoria, IL",28024.0,1,Midwest,Illinois
7930,Wicker Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",321125.0,1,Midwest,Illinois
269602,Norwood Park East,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",135912.0,1,Midwest,Illinois
403300,River North,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",316734.0,1,Midwest,Illinois
272084,East Bluff,IL,Peoria,"Peoria, IL",37647.0,1,Midwest,Illinois
403306,Sheffield Neighbors,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",323518.0,1,Midwest,Illinois
403301,Old Town,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",243320.0,1,Midwest,Illinois
403292,Roscoe Village,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",279976.0,1,Midwest,Illinois
269579,Edison Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",143897.0,1,Midwest,Illinois
403307,Wrightwood Neighbors,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",330604.0,1,Midwest,Illinois
403262,Budlong Woods,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",123071.0,1,Midwest,Illinois
763514,Northeast Aurora,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",112511.0,1,Midwest,Illinois
403342,New Eastside,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",393327.0,1,Midwest,Illinois
764025,Downtown,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",243374.0,1,Midwest,Illinois
403322,West Loop Gate,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",292817.0,1,Midwest,Illinois
138129,Dunning,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",178513.0,1,Midwest,Illinois
403304,Old Town Triangle,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",249337.0,1,Midwest,Illinois
269567,Andersonville,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",244678.0,1,Midwest,Illinois
403313,Fulton River District,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",305776.0,1,Midwest,Illinois
403298,Goose Island,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",318510.0,1,Midwest,Illinois
764023,Main-Chicago,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",220846.0,1,Midwest,Illinois
764220,North Valley,IL,Peoria,"Peoria, IL",22485.0,1,Midwest,Illinois
403296,Lathrop Homes,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",310014.0,1,Midwest,Illinois
764029,Central Street,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",203736.0,1,Midwest,Illinois
403344,Dearborn Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",255283.0,1,Midwest,Illinois
810802,Cress Creek,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",139560.0,1,Midwest,Illinois
764024,Chicago-Dempster,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",239657.0,1,Midwest,Illinois
764219,Downtown Peoria,IL,Peoria,"Peoria, IL",109246.0,1,Midwest,Illinois
403343,Printers Row,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",245655.0,1,Midwest,Illinois
403297,River West,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",304112.0,1,Midwest,Illinois
403302,Cabrini Green,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",248261.0,1,Midwest,Illinois
403345,South Commons,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",124296.0,1,Midwest,Illinois
403320,Greektown,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",345650.0,1,Midwest,Illinois
403280,Schorsch Forest View,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",128331.0,1,Midwest,Illinois
269589,Lake View,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",407725.0,2,Midwest,Illinois
269592,Logan Square,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",368176.0,2,Midwest,Illinois
403117,Little Village,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",214160.0,2,Midwest,Illinois
403169,West Rogers Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",178616.0,2,Midwest,Illinois
269609,Uptown,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",333830.0,2,Midwest,Illinois
403120,South Austin,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",196203.0,2,Midwest,Illinois
269605,Rogers Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",206804.0,2,Midwest,Illinois
269587,Irving Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",320370.0,2,Midwest,Illinois
269571,Gresham,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",193889.0,2,Midwest,Illinois
273040,Brighton Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",259593.0,2,Midwest,Illinois
275083,Portage Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",364720.0,2,Midwest,Illinois
269566,Albany Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",265522.0,2,Midwest,Illinois
269588,Jefferson Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",354244.0,2,Midwest,Illinois
269607,South Loop,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",404740.0,2,Midwest,Illinois
273035,Bridgeport,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",368530.0,2,Midwest,Illinois
269608,South Shore,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",113403.0,2,Midwest,Illinois
269578,Edgewater,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",297331.0,2,Midwest,Illinois
269585,Humboldt Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",352413.0,2,Midwest,Illinois
138261,Englewood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",105285.0,2,Midwest,Illinois
28173,Cragin,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",333866.0,2,Midwest,Illinois
269582,Gage Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",239808.0,2,Midwest,Illinois
786293,Lawndale,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",188964.0,2,Midwest,Illinois
403146,Back of the Yards,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",168230.0,2,Midwest,Illinois
269614,West Lawn,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",272755.0,2,Midwest,Illinois
403145,Bronzeville,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",219467.0,2,Midwest,Illinois
403109,Belmont Central,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",332765.0,2,Midwest,Illinois
403148,Marquette Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",241815.0,2,Midwest,Illinois
269584,Garfield Ridge,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",307115.0,2,Midwest,Illinois
140437,South Chicago,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",141196.0,2,Midwest,Illinois
140913,West Pullman,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",161060.0,2,Midwest,Illinois
269590,Lincoln Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",438283.0,2,Midwest,Illinois
269586,Hyde Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",218615.0,2,Midwest,Illinois
269615,West Town,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",474500.0,2,Midwest,Illinois
269597,Near North,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",469775.0,2,Midwest,Illinois
403323,North Austin,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",263426.0,2,Midwest,Illinois
138166,East Side,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",175641.0,2,Midwest,Illinois
819089,Fox Valley,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",212832.0,2,Midwest,Illinois
403299,Streeterville,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",566703.0,2,Midwest,Illinois
33597,Ravenswood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",335688.0,2,Midwest,Illinois
269612,West Englewood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",162663.0,2,Midwest,Illinois
273964,Hermosa,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",327667.0,2,Midwest,Illinois
137603,Bucktown,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",464827.0,2,Midwest,Illinois
269577,East Garfield Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",201416.0,2,Midwest,Illinois
269600,North Center,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",440555.0,2,Midwest,Illinois
269611,West Elsdon,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",274915.0,2,Midwest,Illinois
273222,Chatham,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",179894.0,2,Midwest,Illinois
269573,Avondale,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",409542.0,2,Midwest,Illinois
137841,Clearing,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",273274.0,2,Midwest,Illinois
275251,Roseland,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",146672.0,2,Midwest,Illinois
403141,University Village - Little Italy,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",329061.0,2,Midwest,Illinois
269596,Mount Greenwood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",273261.0,2,Midwest,Illinois
403330,Heart of Chicago,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",345272.0,2,Midwest,Illinois
269576,Chicago Lawn,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",253848.0,2,Midwest,Illinois
269568,Archer Heights,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",283944.0,2,Midwest,Illinois
274579,Montclare,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",300835.0,2,Midwest,Illinois
269603,O'Hare,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",176878.0,2,Midwest,Illinois
403318,West Humboldt Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",265783.0,2,Midwest,Illinois
269595,Morgan Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",165866.0,2,Midwest,Illinois
403367,Scottsdale,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",260008.0,2,Midwest,Illinois
269570,Ashburn,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",249128.0,2,Midwest,Illinois
269599,Near West Side,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",426489.0,2,Midwest,Illinois
403303,Gold Coast,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",505170.0,2,Midwest,Illinois
276138,Woodlawn,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",183832.0,2,Midwest,Illinois
403325,Galewood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",285207.0,2,Midwest,Illinois
403283,Belmont Heights,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",312255.0,2,Midwest,Illinois
403356,Park Manor,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",166370.0,2,Midwest,Illinois
272951,Beverly,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",299854.0,2,Midwest,Illinois
269593,The Loop,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",421325.0,2,Midwest,Illinois
139408,McKinley Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",293215.0,2,Midwest,Illinois
269613,West Garfield Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",168942.0,2,Midwest,Illinois
403378,Brainerd,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",205030.0,2,Midwest,Illinois
764218,West Bluff,IL,Peoria,"Peoria, IL",39697.0,2,Midwest,Illinois
7930,Wicker Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",494932.0,2,Midwest,Illinois
269602,Norwood Park East,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",373630.0,2,Midwest,Illinois
403300,River North,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",470611.0,2,Midwest,Illinois
403317,Belmont Gardens,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",354072.0,2,Midwest,Illinois
272084,East Bluff,IL,Peoria,"Peoria, IL",46353.0,2,Midwest,Illinois
403306,Sheffield Neighbors,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",560149.0,2,Midwest,Illinois
276349,Grand Crossing,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",144046.0,2,Midwest,Illinois
403301,Old Town,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",434290.0,2,Midwest,Illinois
273111,Calumet Heights,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",195787.0,2,Midwest,Illinois
403292,Roscoe Village,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",445717.0,2,Midwest,Illinois
269579,Edison Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",324892.0,2,Midwest,Illinois
33420,Pilsen,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",351596.0,2,Midwest,Illinois
403307,Wrightwood Neighbors,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",531656.0,2,Midwest,Illinois
275927,Washington Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",154727.0,2,Midwest,Illinois
403262,Budlong Woods,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",209856.0,2,Midwest,Illinois
8178,Boulder Hill,IL,Montgomery,"Chicago-Naperville-Elgin, IL-IN-WI",209754.0,2,Midwest,Illinois
403151,Wrightwood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",249782.0,2,Midwest,Illinois
763515,Pigeon Hill,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",162855.0,2,Midwest,Illinois
809842,West Gateway,IL,Rockford,"Rockford, IL",46306.0,2,Midwest,Illinois
403310,Noble Square,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",460030.0,2,Midwest,Illinois
137634,Burnside,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",177772.0,2,Midwest,Illinois
403376,Longwood Manor,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",196673.0,2,Midwest,Illinois
403377,Fernwood,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",166486.0,2,Midwest,Illinois
763514,Northeast Aurora,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",208113.0,2,Midwest,Illinois
403379,Rosemoor,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",189787.0,2,Midwest,Illinois
403342,New Eastside,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",597802.0,2,Midwest,Illinois
276477,North Park,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",305361.0,2,Midwest,Illinois
403311,East Ukrainian Village,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",525154.0,2,Midwest,Illinois
764025,Downtown,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",368637.0,2,Midwest,Illinois
403322,West Loop Gate,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",420016.0,2,Midwest,Illinois
